2020-02-04,CA,Canada,AMRO,0,8,0,0
2020-02-05,CA,Canada,AMRO,1,9,0,0
2020-02-06,CA,Canada,AMRO,0,9,0,0
2020-02-07,CA,Canada,AMRO,2,11,0,0
2020-02-08,CA,Canada,AMRO,0,11,0,0
2020-02-09,CA,Canada,AMRO,0,11,0,0
2020-02-10,CA,Canada,AMRO,0,11,0,0
2020-02-11,CA,Canada,AMRO,0,11,0,0
2020-02-12,CA,Canada,AMRO,0,11,0,0
2020-02-13,CA,Canada,AMRO,0,11,0,0
2020-02-14,CA,Canada,AMRO,0,11,0,0
2020-02-15,CA,Canada,AMRO,0,11,0,0
2020-02-16,CA,Canada,AMRO,0,11,0,0
2020-02-17,CA,Canada,AMRO,1,12,0,0
2020-02-18,CA,Canada,AMRO,0,12,0,0
2020-02-19,CA,Canada,AMRO,0,12,0,0
2020-02-20,CA,Canada,AMRO,0,12,0,0
2020-02-21,CA,Canada,AMRO,0,12,0,0
2020-02-22,CA,Canada,AMRO,1,13,0,0
2020-02-23,CA,Canada,AMRO,0,13,0,0
2020-02-24,CA,Canada,AMRO,1,14,0,0
2020-02-25,CA,Canada,AMRO,0,14,0,0
2020-02-26,CA,Canada,AMRO,1,15,0,0
2020-02-27,CA,Canada,AMRO,0,15,0,0
